height,length
22.143315683770425,41.63129485566635
38.47974881626927,49.247033372208456
24.61020588207312,51.88976685286277
20.563199527193287,41.18847355998495
38.64400766583947,49.90898710327413
29.845818107372324,45.457893581104
19.953274853725752,40.876748081210415
37.49682295034967,49.83615615638757
23.549120715926712,49.460173232741276
24.061116271606494,41.243730355976865
39.44178537053586,51.40751530561302
27.76349569835143,45.76295443086422
25.717926749477417,39.98046789203457
37.42513776782914,50.10550792538441
19.227381610133694,47.554023080499405
24.201909074685865,40.41858378615562
37.75124405497617,53.153041070288594
25.194629011067793,49.09207686562546
22.39605963116257,41.2703234606473
37.20813002435765,52.157816087933895
24.86371604337955,48.362096341752796
25.468044998763936,42.63766083445796
35.502796069600436,51.49835522140112
25.06442267157601,46.60401528560227
22.5598402316226,40.899066811902784
37.03013536209855,52.34132375193844
27.317847441538547,48.38201973545288
21.173954402097134,39.12084920389901
37.89530661217925,48.617718607341224
25.522864811886237,44.131950361941946
25.89933617433447,40.173800386669626
38.9118069899026,51.48021686191236
24.189756154714676,46.070811505377314
26.937541698948433,39.93072573405202
37.60471597755684,48.65984053392288
26.285908717972088,48.77028044715751
23.575760527812033,40.6821333908638
42.708317175833,50.21794748700932
27.74859449709663,48.533542933314216
24.573385114427207,41.67043393519815
35.84738577777741,49.32596355561411
26.297902494583397,50.1463745534611
20.733848321625317,41.60984054671404
38.73883333877301,51.486316475976466
23.73311253529781,49.798809869706304
22.25455111544258,42.38981983561474
36.20470970210657,49.9102278265603
25.580512261646174,47.273780857424214
22.519385425164092,41.37105435472379
38.7690071971347,50.83769197323572
25.14251191553591,50.12776802454578
20.98965776132877,38.97652754999725
36.84454549337856,49.34368458270701
26.55477093864412,47.48618211662213
21.347410719420267,41.43759971545189
37.68573309597643,51.99203496830735
24.669281362955434,46.5185499129884
19.59575387387949,41.345387241651835
39.42469582429959,46.19405739193804
29.17711477274555,46.610651755107426
22.840604755381857,39.00482999127695
39.86383826790565,49.192979156175866
24.378264872622495,49.37353207502723
24.283994120320667,42.36921333628258
37.67042601259187,49.936423168568574
25.02907612554315,49.14899815294948
20.772709167198233,42.9773130459479
36.73164152958908,49.77863285455377
21.682094568735106,49.247736249591426
22.37865495996833,38.581072771242646
38.88353362157743,44.252884225242084
26.181157220832972,46.81163982038738
22.237477286687795,40.31752753283667
40.84105611651902,50.47819158631794
26.58679937475989,49.695387804273075
24.643300620353784,40.327674284246584
35.473539833705885,50.489255712491996
24.886649821081363,46.09080437106813
21.135360259596638,40.40188170348003
37.91848194395976,48.92946206514106
26.49873613730751,46.08070104423974
23.20681113884587,41.973925862063766
33.03112017806599,48.97898019719964
23.662087066358723,50.442719047601784
22.615317347608244,40.17555278420818
39.205807977654594,50.562474073029904
28.05862848372372,47.33390138035592
23.30649758719604,41.08808795126375
39.919847310489224,50.08896089525645
32.23703749072458,49.82931565920624
20.1974011571385,42.052377732142375
36.358807304375226,49.83300879936015
25.45617660767049,46.79723595295548
22.24442751103001,42.59204687391547
36.432329688208156,47.42317116877404
23.66776431339935,43.29859199564449
21.24653959003501,41.729566339453775
38.792465703263126,50.65864099010591
23.630405558887894,49.45394970011648
21.66468779389335,41.19405508031566
36.959866939430576,49.24318928059151
22.78814687796593,51.24585779531152
20.89331513791339,41.28686247940245
38.2625181835596,46.58125849743581
25.73160097444793,45.56966593476535
24.563865716473632,41.90546248648623
35.59592601869975,45.834719389169436
25.87641895634175,50.44446831650043
22.46950228204121,37.74480647677453
36.57212811485915,49.504150101227296
24.923150764465916,43.85854783765516
24.24792831806415,43.416295075758754
37.52184685176293,54.1285878606209
26.73771108252301,49.621070421175205
23.386607215169942,39.408815819398555
37.76218562288888,52.43158613380012
23.357529054045727,46.26642772087569
22.67588475640038,39.6111249040904
41.149448664548125,50.21078975654298
28.74637192993466,46.592445474327334
20.564473344757168,40.308410289070125
35.855051821399485,48.22090028017782
24.583501708009045,48.975506859977024
23.354105950771547,41.28245508992283
37.71274023323587,50.397271361222245
25.262363496524433,47.65933997843467
19.86108162169288,42.63030699296595
40.02184067133541,52.867571803191176
24.632995239773834,47.91097219790027
24.041156945946998,39.53813121702095
36.94369355011081,52.795042484510674
25.564169961150434,44.07688133427
20.84661982417711,38.09749881598549
37.14154582235809,49.73527973556329
27.00153887238048,49.72407613410926
25.57850863633647,41.559713591408816
37.08477971080129,48.72466896669633
27.09180177658761,50.2135684773219
20.554865788057246,37.488535142333916
39.14364425781253,48.672206423134135
25.69658453880996,48.35887880236097
20.05426068219472,44.69992989557501
39.631291271817894,50.66299836278992
26.665657719140647,49.83518990796522
19.727835314367937,39.59847625582012
34.04637932002863,48.8874751254385
26.07779120743845,50.54715172241077
20.94364494077399,46.578774340080834
34.138801531798364,50.03301081222367
25.740630750730567,45.636542662603226
22.71536054143367,44.079244374617076
38.09084429580722,47.280511606710064
24.643134866722097,48.61566031902712
24.186992829122868,36.00523442282052
37.88269324563955,50.70628795477747
28.033534399921077,50.002136216260034
22.5309890826399,43.78583178267233
39.31122099823132,47.86534351665346
22.761135164577535,48.443230451288414
23.295792256283463,37.64646192883709
36.18358311979949,48.28719612041959
25.743367271922196,48.44270562762853
25.164621813412264,40.404838493919186
37.506462444707516,52.84009286119889
25.485768489659236,49.15134379929777
16.806790756684975,38.21968248559644
38.41039234156452,49.65599438101466
24.87540991326723,47.28455490811087
24.18812744900503,42.2157403228285
37.49875628996516,48.506581904391126
28.54504148422668,48.61408507933509
19.944749112646488,40.303417382906666
37.61245878028979,52.19423194425574
24.05757333917186,49.04179601466574
26.43128128758552,41.254805111221714
37.12570464643633,51.36920250489593
23.951412588823935,47.915250754034076
24.331611561789114,39.506105231175404
36.25609592500646,50.07991599423332
24.081192805654517,50.58062732561718
24.240372150988907,39.37967378629517
37.58523960020689,49.038657192233224
26.85396947633983,47.682445060370576
22.686564090734166,40.39041451164826
37.46119901065285,50.580982355332225
27.726150537411932,48.10400902960845
19.297662139169795,42.36139016061781
33.411432907865276,47.24329265236033
25.62887341089959,49.71835869396396
22.98588330340253,40.131384902234686
37.290495913812215,49.43295113586754
26.48829595653354,51.87532123783882
23.46037792714285,40.676453254441
39.9999891396786,48.81737914036944
26.79609944984401,45.01655043380239
18.60829712291447,43.54817812624801
36.74981432685282,51.44995304361658
27.110470726413322,48.71923112654103
24.577061908264948,42.100322830408714
38.85479711941495,50.37792163075989
20.347026817966427,48.34711416198999
23.03137988629644,38.942015489554
40.44853415992691,48.76787672625062
25.49238772513705,47.77596162383936
25.34054866817334,43.732110000413854
38.33355895129458,51.01518483419906
27.390101281649972,50.310577557501176
22.12008814202686,40.99809018241435
36.61573607269265,52.61521147431277
22.52456855059932,48.49207394584792
21.378262949605993,39.36445251595557
38.19496731152888,48.65145696163205
25.585374869725026,45.232984357749714
22.546564032480013,40.32800147670498
38.257907970877355,48.98542258380685
22.84826996697031,46.57958780290965
22.9715363130162,40.30425683618596
38.35736153341304,50.3921005257972
24.391390216843636,49.53635712451062
24.316303515563956,38.02491970305773
38.582370696924606,48.38010124223158
25.298953530919903,48.13798389525694
20.717276368866827,41.20072677184352
38.15607861032261,48.231039304451954
23.451587825798565,47.86798599471989
23.207604386663288,39.153057006923696
33.57072158308033,48.41649779330051
22.503448053451578,47.056214301982685
19.98445355483083,39.67569221202477
38.380899873129664,52.368675958846424
27.6458496682165,44.42902561984742
22.06628815044582,41.7158101720376
39.235045089042615,50.83191412763339
26.186866875756817,49.41396058769948
23.50592635759698,42.90000428180786
34.553173425781864,50.865175496448494
26.67021988485204,52.78063203750313
23.706523548877616,40.51889870096062
35.93276131420449,48.806221046802605
25.764207988183223,43.64084858478809
21.620678100953402,42.822774851004475
39.4920915962473,51.82129854626988
25.42064848219003,50.61614232416471
22.4232674092632,37.521427930237294
41.568360417989346,48.51443844404198
22.25431566447178,48.559872751862684
21.83665516395828,40.15159938561048
36.79268757838428,49.45972013658855
27.08799057533445,50.39965467336691
24.3328618325137,40.66290930694658
36.68004077606856,50.06042458280638
23.82658801052455,48.2211314476226
24.446329385275433,44.073515046736894
35.219989848480054,48.794583103195045
24.956334618890732,48.165839858136984
19.582645090350617,38.980549933508364
37.11106666662397,52.002490547865
26.568869093245212,50.961804183785354
20.452212582394665,41.228949695232735
35.60711518492525,51.3440874583418
26.276065100395066,49.848093815342914
24.808416893902447,40.91776197361015
36.30863310487773,52.20427382981353
25.2269648884731,47.29009753027897
21.365475508106154,40.14522664598415
38.730444392450785,50.7561172711577
25.077651727233754,45.59610400088692
22.097698702434563,39.181370631924295
36.12526937646337,49.26365061719658
21.321101656340044,48.34133081108709
22.370210551816054,40.42594381006938
39.8752178617589,49.81381182969757
25.457083020459933,49.90025267236918
22.84462117970011,40.08518592357709
39.314878261779356,51.854097328091676
26.47541932636386,47.7443536039048
21.90897079706753,40.3252343062488
36.40641840163513,51.478086158944855
27.758990933260925,48.635179534328095
22.563452644446272,41.74080288785582
39.53450888493194,49.15152195225864
27.288608477592334,47.30922117373906
22.477095167307468,39.25160830714623
35.705802497288595,49.675518787156356
25.89694596199012,41.00993356481558
21.44385875654988,42.902426552006105
37.264859490126256,48.84276336132388
24.84485161972778,49.66842415287184
20.707193967415673,38.73243351463121
38.29497429318915,48.96052046588194
26.93748518018554,45.93394991839131
23.53085396826438,41.418785638752496
34.32002010048694,49.286090088045604
25.516071792233436,47.18549324170381
24.433461319523396,40.52336112378938
39.22813428972543,48.794360699671216
26.401220894316584,49.61451661845164
20.725673508489184,37.70734878549439
36.27086612961562,52.703776534984456
26.75363931889324,50.02950798495235
23.629970174735167,41.295968024524335
39.36852180083954,52.4836025743381
27.132778530063327,47.274376083556504
19.045868992772444,39.656213057626296
38.43479879536196,46.51331540136662
25.005026920355572,46.2952867926057
24.052567996324104,38.25404656355382
36.57372485454776,52.89548819893162
24.000384869513958,47.14256522926156
23.49715185485799,39.92659594133798
38.788694247099194,46.70220697227957
24.28192868092571,48.73436472016406
23.28861803473135,40.43199759172986
39.30676313149787,48.12668305968108
27.568515621577017,45.93377016478392
23.56498422886955,38.49458615763997
35.73100813578971,53.50127899300907
24.126721189137452,49.71553935427554
21.934345876383706,40.50072754125898
37.740444546247055,50.33241633511598
24.460990740130313,48.994637692223044
24.12648392330141,41.75490355956074
38.37796413590659,49.31250315946384
24.668804516379133,50.83255937403357
21.404037293957536,38.8431706909564
35.9490531153655,50.50537184873937
23.564315419012512,47.00899275138963
22.920449446362593,41.90862931566702
36.73682625095916,45.194962857670674
26.400222319752963,49.48978935394068
25.424241252665478,42.7256287850818
35.75371555146448,52.766295212775844
28.38760756136524,47.53527655779576
21.770914284564086,38.03022819684524
38.778744402367685,49.531435443265806
25.121874400069334,46.472247728785106
24.544594012710927,42.293377668744114
36.27003335238838,49.160435219197225
25.790130465946707,50.621577704343885
24.22343564661611,38.57233854121202
40.14327690453402,51.339570704982926
26.58498742748467,47.22840121149352
21.669846543937,41.01382846649384
37.16756107605984,48.673053664484904
26.181888811301405,52.59144356255562
22.809007061210668,39.54496455417753
36.67007203789512,50.43457662452573
24.896926065125747,50.85634276398784
23.922697870909996,38.03802197455149
35.183164897379484,49.98977778260211
25.179779860896755,49.32445950187542
24.302286983150704,43.90071416080459
38.20675947279421,50.92279753017205
29.314042598829865,50.30053710552022
25.106059504169632,39.25745039403205
39.33965991836997,49.80253197527533
24.172461202278306,49.0738150160671
18.12483159060372,40.06059672374043
34.0331731143015,49.490156745568505
21.218474299351307,47.19359058929505
23.966442126348987,40.97211094050225
38.72441861572722,49.447035289130824
27.251700016381996,48.14626801714609
24.12381116762695,41.37602108108678
37.36664025820368,51.060739925604125
24.116249230315013,49.87809568054995
23.166391512489945,38.24976687757935
37.3111934102523,47.970519099700574
25.91960658366522,46.2610857843402
24.868693670107522,41.34959094704148
38.846932809709585,49.528034185217884
28.011269064287287,49.881163107621354
23.59445854992449,42.02251358288458
35.997620764001304,48.10806138268152
27.7052825583842,47.25747122152933
24.32716402255499,41.728551906786265
35.30826459449461,51.70763189856815
26.575058905930675,45.63796359391479
21.48702940252675,43.88994909957894
40.32552141173566,49.52733398727719
23.85551755004052,47.882899471114
21.647362176558115,40.268013996623154
39.64897316534338,50.17080859083355
25.71817493855942,50.91667002116701
23.86107272547409,42.420604256383605
40.21337190593876,48.14869635313081
26.64007166129106,48.61280374834637
21.010638562661757,41.47016856586653
38.63904955872871,50.51790133830732
20.24317945362106,48.98116396941376
25.776466330625468,38.606605824601765
37.932377969415526,49.65767851668932
23.702070718455403,50.407431615673985
20.0300810881076,40.24697728480182
40.020748561921636,50.48387263868439
24.939462065535768,48.43761549700843
24.174711584547147,39.279710874465096
38.572731142740984,49.04673623388097
25.134734229255024,47.90519991468155
21.624239687319005,40.537927116530156
40.50131290802316,47.527585151716295
24.644603959945087,48.6105206190319
24.734553171343165,40.24426852979144
35.53181165208804,50.20726945220456
26.448945293112928,49.56962786745171
20.95110235940496,39.35323599290919
37.87902537880168,51.81949122789819
25.36044890622742,49.06395887495692
22.627808946560968,38.827857625308255
39.240834538807384,48.286525904284176
28.494217274269662,46.70049682794178
22.250528210178057,36.84696377155514
38.07367066250854,49.81069121837832
23.520931060341617,46.334040598444176
23.44139234322997,37.537584430288796
37.7146639428438,51.79726970874054
24.595132010200526,49.62347636330275
20.87068720088561,38.77809747162359
38.63209398831879,49.22999015528876
25.35651243768744,47.694703797119985
21.905375587956872,40.238337353399935
38.34004847723135,48.706952144349984
26.038618210109146,47.003630043128844
23.192012995094764,38.750512561227296
39.443558147555805,49.293996695023495
22.551003790417763,48.06853669434147
24.961853094707322,42.243384142482185
37.213660956425386,50.84659704901937
27.292758765331012,48.42407752689472
20.932830847709443,37.70660553928847
42.91763813675207,50.88213995844751
26.082731271186155,47.851723741424
21.06278223110673,40.14869017219711
36.6598888606218,51.73794263667569
28.511343714847417,47.49419719468548
22.212279661106997,40.439094464362384
35.91968691967123,49.14782254551503
26.881355752458585,46.20667926447783
21.211559599470927,36.75878873157584
35.94953725722378,49.96101650240816
28.73354687903668,45.799902940628726
21.33813095093691,36.784158998880486
39.567801936023486,50.33083166657238
27.423666622914087,46.22468575399366
22.567655725565725,39.17209133819234
37.7361211593108,50.46681486092526
26.089941075476645,49.18524928519907
19.147455147098885,42.509519588294864
37.676855285495826,54.50851476258914
26.271269706303325,48.21622450552873
23.371723728932807,43.11494709716995
38.874443875564204,50.50067399437904
24.79479482399316,49.68951412527247
22.57768767780236,41.41154539112
36.487747160291605,49.86553242736532
26.292243628884446,51.972912440144135
22.692992479918434,39.37275725463826
36.65216805220203,47.19037864632022
26.05939463360496,47.75907020459984
26.007090197493454,43.383332675941354
32.01246117298466,51.01577342687777
28.656220048233394,46.833728087248836
21.30891992910789,41.77057189007289
40.02191379274107,47.874191527169
25.26124926405126,50.03965484898379
22.88105073187737,42.64804225296756
37.98873832427255,49.51907505388491
25.547023799347837,46.45280069986988
21.58912734160812,40.96843538803734
39.83724720502536,53.892809327631795
25.93026613598532,47.23716549056734
26.14835556655071,42.2091550230011
38.80856220004529,49.812606759391485
27.573743420933923,48.51011986643705
24.718009737075295,40.57685645709223
38.5882199979384,47.1873286753522
25.695181293580678,48.220382655144974
24.223029014591543,42.033157887563426
37.10889815930731,51.31875178407546
22.942582934840875,48.43100751389796
23.37610422179439,44.27123892856762
38.59525825018591,48.5862764415162
24.97074671219261,49.21086096040099
20.831073076541397,41.01192842748661
37.48926200527895,50.15668953762771
24.996610763376758,48.00466558654556
20.67870210208774,41.75508649245288
35.57571629536623,52.88369693811098
25.391418542950206,48.24395412956746
25.79531184406099,39.85006466745378
34.761760880542454,51.12291673700972
23.1739421353291,48.920730217087026
22.429387178336842,39.42799933540435
40.28280110925535,47.86891749333073
25.517608152717628,43.48653058531167
22.18107378115695,42.49401227982458
35.86989352662807,51.54293024563605
27.1128868840531,46.94998895833321
21.736615066767854,40.07587474438101
40.42478518708994,50.17294548374712
24.921489645013366,51.16186018341346
21.78858702686121,41.857254922212626
39.52348484838355,52.318435134277074
25.897824121322465,51.12893478600692
21.569252950494402,38.684041428113055
39.09852553045496,50.399526428888755
24.398204197059076,45.36246079224389
23.99268041641139,39.40240294461429
39.175541620583566,50.93702926373436
25.016142038308956,46.64529219797073
24.348122178645237,42.2786410344538
37.27631906633167,49.36795847806033
29.122825183500318,50.40997002344706
20.83675802522332,39.58830554187536
41.9703441824639,47.58008647482467
24.12044651045998,46.78421150734824
24.707312776082343,39.21944608274851
36.84608640662873,53.14049204976775
22.821003373463665,46.773667391783114
21.209526636959737,36.267268024452505
37.241824684105055,56.07299092735563
28.798120823572184,47.62953777434959
22.286821926033845,41.68356818228815
38.01607316999185,52.74462437453819
25.600876266569845,46.08422103344186
22.324990478188404,38.80530901950684
41.85977773293027,50.64567676316138
26.420791236355456,47.6783362232555
22.872076877380383,41.97692014634253
35.694126066550204,51.31962572972703
28.033241856680014,49.1235849430929
22.190761334151446,40.248334232656966
38.31925145881193,49.340419746316606
20.972066172562343,47.09175553444069
22.102579083948218,38.90087052472922
36.29085863037977,50.78929332684066
27.938192213086452,50.10331493947214
23.557152806942316,38.51340993790468
37.42648119947979,52.760969945305476
26.660689479842002,44.87200165650834
23.78185915281903,41.09353624749002
37.50201961532962,49.72951008135836
24.994712031932785,49.915710784981414
21.578227730666068,40.60685371800279
38.80818680521139,50.76287831247334
26.39101290963796,47.329949746610374
23.171232485543023,38.12727849944928
39.3253064217968,47.244112028047724
24.208562269573687,45.23407894069476
20.938427771565532,37.63213803380758
38.784394864801776,50.467650321839685
20.754105636913508,48.17849479529357
24.13953322070529,39.487102603562136
39.97796329298791,49.77146580296627
24.972258062795312,48.34784074685835
18.18526434014104,38.50777933093576
37.4743543541099,52.66309772065478
21.544727876358834,46.75196206378669
21.695762938056916,41.98588461665938
37.10071058563579,47.09889868444653
24.286526197449422,47.67291373892695
22.25755696992852,40.39897118730042
36.649203223844694,48.97380760502844
23.09727458100169,48.11308726530396
24.706628916924355,43.15844815647213
35.94882011468951,49.254886849376625
23.95316908902146,46.70065214945991
20.371368333993534,40.35749803196713
39.287393339361415,53.36291601624593
25.31775941189238,45.30530733561433
22.80539241548903,40.56842442808904
37.319994005281906,52.69979480316091
28.186766860002223,49.77928737347197
21.46445899348879,36.98974428120112
38.400253819399914,48.999033094080275
27.70759874352312,48.8751575752827
22.006944197435843,41.899137656961905
35.694488772156134,49.49559911483178
21.584157871697965,48.689535055919976
21.21391747812247,39.83842021590668
37.27614343195748,51.244006545855534
24.80903125395188,46.12913993167411
24.256352076745422,41.466562474030496
38.40257009725961,46.93281162224703
27.9503806743712,47.3833469550198
23.427886279331823,42.27093322751497
40.5088605286436,47.373248664622956
26.258675230161582,47.0151360052895
21.357581312686985,39.73376384181335
38.80079799761557,47.86689792324609
26.84468778447928,45.91450995517459
23.28524833032408,38.437668471945564
38.214413835116005,47.62219646736625
23.521135322058615,46.42973032205746
26.783115380238335,40.50472821355168
41.2047305613686,50.70258679472109
29.932600783402783,47.51888182446403
22.99685791253877,39.08352208640835
37.13775356488607,51.634366598339646
24.644237021798453,46.677754830447086
20.509736655713965,40.66297843381829
40.43668885464798,51.05519737278023
22.742535808597708,51.68174061308259
22.684169022041065,37.89455410086388
42.80939933979469,51.21798709500587
25.51397281258184,44.72184725518309
22.839842103159913,38.91969051286602
40.27571373746143,47.10227064191434
31.272938528085955,49.538449812230844
21.08407784467221,40.412936238913346
38.67958409964591,50.50193452249728
24.01539882290658,51.0596148354836
23.134714481643098,37.22525584201461
38.22089919510244,52.63637009127973
27.13467033225777,49.68787381142598
21.825153800380438,39.68207153177888
37.542419929138006,53.21734264452462
27.4503310760469,46.744748950530905
19.623412969255064,38.24318289792963
36.39394010724752,48.629268052130904
25.185603675268798,47.31094284381821
21.94595624905973,40.26670145668555
36.8827348670737,50.42652545210204
27.311840805509384,46.587636419239544
21.80960984374962,41.3608109234316
38.83629209775676,51.77976802780726
23.60242437631882,45.532937671354546
22.821596769601875,40.214899811796606
36.84104820106235,50.898812469132416
25.32618158017346,49.57240138385977
23.13723453148455,38.026896124045145
36.02721167661171,50.771739818827974
22.52673385796472,48.73163810867438
23.971245426097358,40.05075989403569
40.32857847018064,49.890730724853746
28.66044461976452,44.00410869379949
23.925129783277043,38.82184843652413
38.921820480681326,48.80104967018616
24.93759871742203,48.39489428718036
23.245662800210216,41.54229128845727
37.60416164804349,49.606654065441425
24.436540901141647,49.22219830400707
23.82671895636769,40.585354840254034
35.278659523680965,53.019441321815556
23.710647961429967,47.34275709795676
23.51592547843898,39.09465718045359
43.23413645891763,49.01897871573487
25.421489238698168,49.62913251747816
21.618401392549707,41.72638691487262
39.44735325723826,50.867516910748506
27.8118697539864,47.51480996821695
23.583990694024376,41.88263232732718
37.07513750354689,49.473796754512904
26.780637813641263,48.859263160470256
20.99612868147507,39.95919864531276
38.566086808869755,49.95860809276663
22.335476689652932,49.35313067825744
21.33739198696068,39.13804470088793
39.93784727201003,51.25500410759894
24.8479300793606,46.8664969012478
22.47449281049709,38.707915632634275
33.894119048986624,51.4475267331074
31.81285370078273,46.54138396560112
23.899171498731192,42.43647127281376
34.860265496999496,50.59770465161438
25.744762018538403,44.99297546684952
22.641251004292446,39.35368653109706
37.51115194320472,48.081855663254885
28.149298564983095,48.83195428814864
21.510267201976426,39.55504167737995
34.99834660922767,51.11743416155159
24.019148316993125,47.112289548776694
22.058974393676362,39.329572701992554
36.54343710169734,53.589709822070816
25.931505777013037,52.15867872291097
20.418779122386045,39.823901932648496
36.08273334134325,51.44738133423353
22.442242180966815,45.9047908862512
21.844378307680934,41.41216436280098
38.76963962433735,48.66978819496807
24.13863127577813,47.112756711491265
21.460683945705956,39.19340688148357
38.611212326937334,48.134147226238944
23.13092357156348,48.65017601973245
24.644102758262243,39.1028294695353
37.64082517380646,48.11459583822785
24.440186481774248,48.53426422618096
27.18967496729374,39.07863113387805
38.71161127564057,49.46584349532751
22.598988643273074,47.03567683899802
20.881470940321787,39.07551277104829
38.45589876619638,49.89280389554118
24.779650837316318,48.65120527531098
21.73317980507263,42.104730364515085
37.50959137474084,47.52120014749113
28.333270717086187,46.06753722768552
20.411201557586164,40.79005619880671
38.4869729346579,50.16997027666804
26.107316268796588,49.571266508039066
21.602854136271343,39.46933005497525
36.749897686843894,50.25805567218557
25.974814635403128,48.78478621540041
23.501468082604948,43.279096172856846
39.223970002341645,48.474791882668896
24.94666451572032,46.29845259244927
23.98953730138396,40.32159793365356
36.592167616951855,49.823124423447794
24.3818665670972,51.531466297701
21.51363927428371,38.56928758610736
36.42413830889625,50.43953739629771
23.77445178204826,44.98740093501539
20.761812220120827,40.73021851852825
39.12750497273723,46.771511634870784
23.937583329486987,46.32029116081588
25.43359939386626,39.05025991873757
36.46346038252577,52.511676914340825
28.231688340264352,47.55713276582211
23.75063426081493,41.17654664912355
37.35321539825021,48.8965083385437
25.157833995696592,48.875710978482324
23.981426312158963,40.96497112863057
37.36609153620336,50.489814451105026
25.731486378166224,51.611778268899286
24.56795980254554,39.40106998963256
37.68032353890523,49.777937305531616
25.42915802586779,49.34189763825635
23.20892803080821,37.47534964929996
38.6470976572988,49.667547497239056
23.9039697683583,46.49755760166277
22.022369857975676,41.12570902820912
37.88892347751758,51.130989255614075
28.11073910460828,48.69106632324944
24.716969614162174,39.0105880851514
37.814758914212575,52.196553587430984
23.706389460371106,47.74987448967735
22.503814497875343,41.441306889250235
37.67130907852134,48.40238865094227
23.977145237753007,50.59149557723946
23.593757368804912,39.285052136274444
34.165851159989515,51.58265285203622
24.877769338618116,48.22499094183037
22.90875670680006,41.30660380397616
38.15124031737176,48.80642714000708
24.554621165238814,47.178893591982394
23.23546745693189,34.60397892488226
37.94511584141116,50.56066942328641
24.49675890859989,48.83919439864585
22.99337396138455,43.85981784661082
38.77402227325022,48.26724988873279
27.09312475258183,50.59991115278409
21.554338427170244,39.382135101907316
41.64734011377648,52.908270954654625
25.57646195830945,50.039676206383916
22.28703381776137,43.625890546185
36.207378099782616,48.54983271162674
25.70395625048139,49.08440219479627
22.046133307544718,38.29389379945644
37.54024728882767,52.233915633272915
21.821586979788112,47.97469522047932
19.689338639001438,43.11218333580279
38.02488620275687,52.45933728599191
22.891226137080274,45.83760530715342
20.97501345129755,43.596211541838166
40.42855710043379,51.503321876726424
25.995616469148494,46.353931783417316
19.942498831466626,39.330753333768385
38.04957617877838,51.40530929767591
26.387908737307512,48.281100821126564
25.04224882344908,37.712621993441516
40.92304288157883,55.711344170066035
23.35056555832464,45.649101504631076
22.264970084574873,41.09165991989273
36.904885840398705,52.53868625518142
25.531261370278877,46.85272530094905
21.937349191026765,39.87365048453333
36.52022953099321,49.77167059584237
26.380491639870957,47.343260663216626
23.451683327864806,42.42443570968957
37.001615962950474,50.39223884116125
24.17798470998043,45.20477579782359
22.590908634558375,39.537384554958685
39.079272972991376,51.60521926786794
27.739891470346848,48.93381300484396
20.923499057448787,41.752794731005714
35.951309685344384,51.40424140167955
26.62938264760447,48.60505809729658
21.548913044389757,40.60198492927567
37.97151552154368,48.426659739715824
26.822360199192314,47.27078085571857
20.131919890271494,41.93024252405943
40.051461855048494,49.00831358731155
25.85824025502333,49.13228717947301
21.480644326541025,43.068234010820944
37.05150679770576,48.43819667247216
24.3971939903594,46.94526600586852
22.667983320060415,39.41140210575445
41.74401403041418,48.02657511370287
25.530784221959113,47.529918764317635
20.452871420374667,39.30327585132623
39.61880319872446,50.620250635197934
27.519296875133204,50.90243030966893
23.036143743554188,38.01856634819066
35.40080057069029,48.48668726890573
28.602696108156863,44.514879877809
24.819796665243675,39.96858883766271
36.97402568662509,48.08114497884785
26.30164054310009,47.08180733520799
18.94735852007024,39.21315331899701
35.65929891751827,48.94506572418675
27.357595250618736,47.35281200935692
22.158209971701652,35.82201443304742
37.98391236211728,46.460406895048315
